整租 | 燕江新城 万寿山水苑三室一厅 家具齐全 交通便利 拎 2000元/月,燕子矶燕江新城山水苑,http://nj.58.com/zufang/32577907686966x.shtml
整租 | 将军大道 挪威森林 南航旁 精装三房 设施齐全拎包住 4200元/月,将军大道挪威森林,http://nj.58.com/zufang/33652049884855x.shtml
整租 | 迈皋桥地铁口 月苑修贤苑 精装修 家电齐全 拎包入住 1800元/月,月苑兴贤佳园修贤苑,http://nj.58.com/zufang/33661908197948x.shtml
单间 | （月付400元）苏宁总部徐庄地铁口翠屏紫气钟山（设施 400元/月,仙林翠屏紫气钟山,http://nj.58.com/hezu/33622694532408x.shtml
整租 | 彩翼园 精装两房 浦外旁弘阳生活商圈 采光好房主诚租 2000元/月,桥北旭日爱上城第四区南区,http://nj.58.com/zufang/33550482217144x.shtml
整租 | 2900.0元/月，封闭小区，有钥匙！ 2900元/月,麒麟门华汇康城北区,http://nj.58.com/zufang/33665266328526x.shtml
整租 | 新街口 石鼓路 国际花园 公寓出租 居家装修 拎包入 3400元/月,淮海路王府国际花园,http://nj.58.com/zufang/33618455322040x.shtml
整租 | 华阳佳园 清凉门大街嫩江路湛江路 精装单间 交通便利 2600元/月,江东华阳佳园,http://nj.58.com/zufang/33643287725353x.shtml
单间 | 精装交通便利配套成熟紧邻地铁随口 家电设施齐全 紧邻 800元/月,江浦江佑铂庭,http://nj.58.com/hezu/33653806103465x.shtml
单间 | 雨花台铁心桥春江佳园 1室0厅 主卧 朝南 精装修拎 850元/月,铁心桥春江佳园,http://nj.58.com/hezu/33441228020396x.shtml
整租 | 新街口 张府园地铁口 城开国际精装单室套 去中介费可 3500元/月,新街口城开国际,http://nj.58.com/zufang/33599577342649x.shtml
整租 | 岗子村63号小区 2室1厅1卫 2600元/月,锁金村岗子村63号小区,http://nj.58.com/zufang/24581536929349x.shtml
单间 | 新街口 洪武路 精装修朝南主卧出租 看房随时入住随时 1500元/月,建康路小火瓦巷51号楼,http://nj.58.com/hezu/32909412111689x.shtml
单间 | 出租龙眠大道地铁站旁边天景山公寓花錦苑精装修支持押一 700元/月,科学园天景山公寓花锦苑,http://nj.58.com/hezu/33674643105481x.shtml
单间 | 集庆门大街地铁 精金花园 万达广场 精装全配 月付 1300元/月,奥体精金花园,http://nj.58.com/hezu/33604886192587x.shtml
整租 | 花港幸福城金桂园 3室1厅1卫 2000元/月,马群花港幸福城金桂园,http://nj.58.com/zufang/33188785608244x.shtml
整租 | 环境优美 装修精美 交通便利 拎包即住 4500元/月,开发区百家湖西花园伦敦城,http://nj.58.com/zufang/33528975277866x.shtml
整租 | 供电公寓 延安路36号 900元/月,六合周边供电公寓,http://nj.58.com/zufang/33688713124939x.shtml
单间 | （月付500元）广州路儿童医院五台山（家电全可短租） 500元/月,宁海路银城五台花园,http://nj.58.com/hezu/33672624955186x.shtml
单间 | 龙西新寓 三室一厅带阳台 超大主卧 家私全新 997元/月,岔路口龙西新寓,http://nj.58.com/hezu/33684485693507x.shtml
整租 | 恒大绿洲 万科金域蓝湾对面 南北通透 合家春天繁华地 4700元/月,秣陵恒大绿洲,http://nj.58.com/zufang/33684341911373x.shtml
整租 | 紧邻天印地铁口 靠义乌小商品城 贝客公寓 精装修 免 2340元/月,科学园景枫科技大厦,http://nj.58.com/zufang/33661318666560x.shtml
单间 | 明月花园 环境优美 押一付一 双周保洁 免费宽带 950元/月,东山明月花园,http://jxjump.58.com/service?target=FCADV8oV3os7xtAhI2suhvPnTEOlc8juoQMl5BF8OLHSuIgrZpk1zEffDjvZrKof8T9H1Etf3gzeNV-h5sDlSjGdQhTOu0Oqre16jx_7k2_EqtKohB5md-6cY6IRRWrOqaFe_rE2gJv3TDO4f_qceDhSVHJzOMkNr3kS6ZtAUEnEhkw6t-6AkmTIFzHdFoqNyNhGQ0ogFalXvZHWTERdq9OJtdaApDR5hWRpH8YZE29olTwQ5oh-9keks3A&local=172&pubid=29191652&apptype=0&psid=175381979199648518052116411&entinfo=33466039371453_0&cookie=|||&fzbref=0&key=¶ms=busitime^desc
单间 | 非中介 春江路地铁站 将军坊 精装修 家电齐全 可做 950元/月,铁心桥春江新城南区,http://jxjump.58.com/service?target=FCADV8oV3os7xtAhI2suhvPnTEOlc8juoQMl5BF8OLHSuIgrZpk1zEffDjvZrKof8T9H1Etf3gzeNV-i1WitmjSSdvlyIcq92ekxdx_7k2_EqtKqIIXgHVTti3UoeFxizXebL7bPyKFQTpiEZPs9EqCLyiZzOMkNr3kS6ZtAUEnEhkw6t-6AkmTIFzHdFoqNyNhGQmYc09LAd-8RJUNlsBhisOaApDR5hWRpH8YZE29olTwSxH5iMoyvodw&local=172&pubid=30386685&apptype=0&psid=175381979199648518052116411&entinfo=33661545686608_0&cookie=|||&fzbref=0&key=¶ms=busitime^desc
单间 | 苏宁环球 龙江 地铁站 清河新寓 主卧带阳台 随时看 1350元/月,龙江清河新寓一村,http://jxjump.58.com/service?target=FCADV8oV3os7xtAhI2suhvPnTEOlc8juoQMl5BF8OLHSuIgrZpk1zEffDjvZrKof8T9H1Etf3gzeNV-hfN6id5hcEThEX18mLsKOPx_7k2_EqtKrCEoQOXSZyCsHZl1To5jSb76gIcbHwYe3bETmrl-meLW10lW1l16HHr-QuiAazy32ZP8Bnp73E3fK4Hv_B4rVWCYBwaM4O_JW_yx8izUEn0UgnTnuV4ut2oMzJts5psgUPeiidGVyYDFouVjHO1K_2&local=172&pubid=30282156&apptype=0&psid=175381979199648518052116411&entinfo=33640676776113_0&cookie=|||&fzbref=0&key=¶ms=busitime^desc
单间 | 盛世公馆 电子商务示范产业园 新城初中 精装修即搬即 1210元/月,建邺周边腾达雅苑,http://jxjump.58.com/service?target=FCADV8oV3os7xtAhI2suhvPnTEOlc8juoQMl5BF8OLHSuIgrZpk1zEffDjvZrKof8T9H1Etf3gzeNV-hfdDmdBQO-2pO3AuromHSax_7k2_EqtKoP_bky7S31Wvu5ZowONb1f7bPyKFQTpiGQMBs6k4-6QDMWIdRJ4jzwZtAUEnEhkw6t-6AkmTIFzHdFoqNyNhGQ05L2jia6p8d1Rdv8KJVK9KApDR5hWRpH8YZE29olTwSM91VndH0-Bw&local=172&pubid=30401360&apptype=0&psid=175381979199648518052116411&entinfo=33663956170296_0&cookie=|||&fzbref=0&key=¶ms=busitime^desc
单间 | 无中介 万科金域蓝湾 押一付一 拎包入住 家具齐 1008元/月,开发区万科金域蓝湾,http://jxjump.58.com/service?target=FCADV8oV3os7xtAhI2suhvPnTEOlc8juoQMl5BF8OLHSuIgrZpk1zEffDjvZrKof8T9H1Etf3gzeNV-hhacfIij1Ub5rKxty_C1Iqx_7k2_EqtKq6WIN0my-A190bznoeVbTW9wZ5vFL9FjjbETmrl-meLbRYx0Xkn3Iir-QuiAazy32ZP8Bnp73E3fK4Hv_B4rVW-Dfqf6p9YTlEtTYbDGaCG0gnTnuV4ut2oMzJts5psgXHn6iTGWEZyFouVjHO1K_2&local=172&pubid=28970309&apptype=0&psid=175381979199648518052116411&entinfo=33210750702122_0&cookie=|||&fzbref=0&key=¶ms=busitime^desc
整租 | 豪华婚装3房 配套齐全 拎包入住 固定车位 停车方便 3800元/月,岔路口明月港湾,http://nj.58.com/zufang/33686133693511x.shtml
单间 | 鼓楼 幕府西路宝燕南路金域中央广场 精装单间免费保洁 1150元/月,金陵小区山水雅苑,http://nj.58.com/hezu/33686126426539x.shtml
整租 | 个人 花园路、南林大、皮研所附近单身公寓 近地铁 可 2000元/月,樱驼花园花园路7号小区,http://nj.58.com/zufang/33686118664105x.shtml
整租 | 水岸康城 1室1厅1卫 1500元/月,溧水周边水岸康城,http://nj.58.com/zufang/33688706133932x.shtml
单间 | 蔚蓝星座 雨花门 武定门 雅居乐花园 1865创意园 1740元/月,秦虹蔚蓝星座,http://nj.58.com/hezu/33676947042112x.shtml
整租 | 金陵小区 三室 精装修 家电齐全 交通便利 拎包入住 2300元/月,宝塔桥金陵村100号院,http://nj.58.com/zufang/33539626105273x.shtml
整租 | 抢租绿地悦峰公馆4室 精装修 家电齐全 房主急租 户 2800元/月,高新绿地悦峰公馆,http://nj.58.com/zufang/33642830907700x.shtml
单间 | 高尔夫国际 百家湖 三号地铁 拎包入住 家电齐全 1500元/月,开发区高尔夫国际花园,http://nj.58.com/hezu/33566102201281x.shtml
单间 | 房东直租非中介 春天家园 超棒室友期待你的加入 855元/月,洪家园春天家园,http://nj.58.com/hezu/33684240406211x.shtml
单间 | 玄武门地铁 湖南路童家巷家电齐全 可办居住证住房补贴 1100元/月,湖南路裴家桥小区,http://nj.58.com/hezu/33595244154687x.shtml
单间 | 河西万达广场 绿博园地铁口 苏宁慧谷 联创大厦苍山路 1000元/月,奥体佳和园,http://nj.58.com/hezu/33517968667212x.shtml
单间 | 下关 小市地铁口 燕语华庭 高档小区 精装 主卧飘窗 950元/月,小市燕语华庭,http://nj.58.com/hezu/33286167837377x.shtml
整租 | 弘阳旭日上城二区 2室1厅1卫(个人) 2400元/月,桥北弘阳旭日上城二区,http://nj.58.com/zufang/33641258823990x.shtml
整租 | 十号线临江地铁口 润江城四房出租 可居家可做员工宿舍 3800元/月,江浦正荣润江城,http://nj.58.com/zufang/32975965908405x.shtml
整租 | 迈皋桥地铁口和燕花苑小区 沃尔玛 近万谷慧 老街对面 3700元/月,迈皋桥和燕花苑,http://nj.58.com/zufang/33199876297548x.shtml
整租 | 朗诗玲珑屿 豪华装修 品质享受 家具家电齐全 拎包入 4800元/月,江宁镇朗诗玲珑屿,http://nj.58.com/zufang/33684272579134x.shtml
单间 | 天景山公寓荣华苑 4室1厅2卫 男女不限 680元/月,科学园天景山公寓荣华苑,http://nj.58.com/hezu/31672236571838x.shtml
单间 | 盛和家园南区 2室1厅1厨1卫 次卧 750元/月,孝陵卫盛和家园南区,http://nj.58.com/hezu/33385340824654x.shtml
整租 | 浦东大厦 1室1厅1卫 2100元/月,高新浦东大厦,http://nj.58.com/zufang/33313430921281x.shtml
单间 | 江宁开发区金王府小区 朝南 中等装修 地铁1号线河定 900元/月,开发区金王府小区,http://nj.58.com/hezu/33688647687368x.shtml
整租 | 茉莉苑房 楼层采光好 配套齐全 1400元/月,龙池荣盛龙湖半岛茉莉苑,http://nj.58.com/zufang/32986887620410x.shtml
单间 | 苜卫路小区 3室1厅1卫 男女不限 1200元/月,月牙湖苜卫路29号小区,http://nj.58.com/hezu/33587258715570x.shtml
单间 | 太平花苑北区 地铁旁商圈里 上班休闲超省心 房租月付 1078元/月,开发区太平花苑北区,http://nj.58.com/hezu/33684317392061x.shtml
单间 | 湖山路成山公寓附近泥塘新苑便宜出租大小单间400起租 400元/月,东山泥塘新苑,http://nj.58.com/hezu/33456050771241x.shtml
单间 | 江宁南航附近 将军大道附近精装单间公寓 设施齐全 支 1200元/月,将军大道托乐嘉花园,http://nj.58.com/hezu/33594882019767x.shtml
单间 | 桥北天润城 3号天润城地铁口 单间出租 押一付一 可 920元/月,沿江天润城第十街区,http://nj.58.com/hezu/33661122440773x.shtml
整租 | 金地名京 实堪温馨两房 设施齐全 拎包入住河西万达广 5100元/月,南湖金地名京,http://nj.58.com/zufang/33375611460024x.shtml
整租 | 大行宫地铁口 复式楼 动静分离 干湿分离 拎包入住 2600元/月,淮海路淮海新村,http://nj.58.com/zufang/33651002566211x.shtml
单间 | 景明佳园 地铁旁电梯房 押一付一安全省心 房租月付无 1007元/月,铁心桥景明佳园,http://nj.58.com/hezu/33684578248374x.shtml
整租 | 武夷商城 环境优美 押一付一 双周保洁 免费宽带 1666元/月,岔路口武夷商城,http://nj.58.com/zufang/33686801476813x.shtml
整租 | 尧化门 熙景福苑 丁家庄燕升园 燕舞园 燕歌园 银贡 1600元/月,尧化熙景福苑,http://nj.58.com/zufang/33685715971141x.shtml
整租 | 为您守望家 地铁2 4号线地铁口 精装电梯洋房 整租 5500元/月,樱驼花园紫金东郡,http://nj.58.com/zufang/33683411173309x.shtml
单间 | S3号线贾西站晓村和苑次卧800，方便软件大道、河西 800元/月,西善桥晓村和苑,http://nj.58.com/hezu/33432249717308x.shtml
整租 | 江宁中医院对面 靠近县医院东山公交总站4s园众彩 交 2600元/月,东山安和家园,http://nj.58.com/zufang/33419437894444x.shtml
整租 | 汉中门欧尚超市（月付）（500元）家电全（可短租） 500元/月,水西门茶西里小区,http://nj.58.com/zufang/33341991758253x.shtml
单间 | 清江西苑定淮门大街新城市广场正泰大厦精装月付主卧朝南 1200元/月,热河南路清江西苑,http://nj.58.com/hezu/33642677464878x.shtml
单间 | 卫岗 2号线下马坊地铁站 南农大旁 精装个人 紫金商 1360元/月,卫岗地震局宿舍,http://nj.58.com/hezu/33673016605766x.shtml
整租 | 保利中央公园西苑 长亭街 800元/月,开发区保利中央公园西苑,http://nj.58.com/zufang/33688708206764x.shtml
整租 | 银轮花园 集庆门大街地铁 21 拎包住 无中介费 价 1350元/月,白鹭花园银轮花园,http://jxjump.58.com/service?target=FCADV8oV3os7xtAhI2suhvPnTEOlc8juoQMl5uNFHOjiYBl_Zpk1zEffDjpdRkNz3Q5xoKYl4Bi0ja0SM70kbQEHodXcFNt9MvhyTyBP1ZKMCGY3JOJUj2QMURx-4_E66hPfjeEvZYetOdm7NSMdcOV5RgOrulw_dwCLVZtAUEnEhkw6t-6AkmTIFzKl4H5QrUvdBTjow5A0LRJxe7-JWSB84q3K6Q-YyQO7rZ4Va80-ZO1ndI_mh0z5mPqoj08mTC5as&local=172&pubid=30529946&apptype=0&psid=159155221199648519410452406&entinfo=33566579797047_0&cookie=|||&fzbref=0&key=¶ms=busitime^desc
单间 | 亲水湾花园 全新家居 免物业费 北欧风精装 押一付一 1050元/月,东山亲水湾花园,http://jxjump.58.com/service?target=FCADV8oV3os7xtAhI2suhvPnTEOlc8juoQMl5uNFHOjiYBl_Zpk1zEffDjvZrKof8T9H1Etf3gzeNV-h7Y0KPo-nTP0Vbljn_rYwUx_7k2_EqtKq6WIN0my-A1_E0Ae2vica79wZ5vFL9Fjgf_qceDhSVHJzOMkNr3kS6ZtAUEnEhkw6t-6AkmTIFzHdFoqNyNhGQ4mOO8_Pz2GKTSuqkIAuLW6ApDR5hWRpH8YZE29olTwQ5oh-9keks3A&local=172&pubid=28918059&apptype=0&psid=159155221199648519410452406&entinfo=33422036664392_0&cookie=|||&fzbref=0&key=¶ms=busitime^desc
单间 | 科嘉花园 地铁旁商圈里 上班休闲超省心 房租月付押一 990元/月,将军大道科嘉花园,http://jxjump.58.com/service?target=FCADV8oV3os7xtAhI2suhvPnTEOlc8juoQMl5uNFHOjiYBl_Zpk1zEffDjvZrKof8T9H1Etf3gzeNV-i_WebD9fzLawjNKsKtWhE9x_7k2_EqtKqiq1FUwOyqysx1g0UxOjhb76gIcbHwYe3bETmrl-meLZZIahZs65y3r-QuiAazy32ZP8Bnp73E3fK4Hv_B4rVWhkQDKIGK1cWO8W_xS_4R-kgnTnuV4ut2oMzJts5psgUuYRmORCnC81ouVjHO1K_2&local=172&pubid=30183465&apptype=0&psid=159155221199648519410452406&entinfo=33621767716521_0&cookie=|||&fzbref=0&key=¶ms=busitime^desc
单间 | 天元城 地铁旁商圈里 上班休闲超省心 房租月付押一付 1166元/月,科学园天元城,http://jxjump.58.com/service?target=FCADV8oV3os7xtAhI2suhvPnTEOlc8juoQMl5uNFHOjiYBl_Zpk1zEffDjvZrKof8T9H1Etf3gzeNV-jWSVY9HF1PyvCvg2sYm3Jux_7k2_EqtKqjJl6DHUEYHX2_Na0F0JUQ_iA8VADJkM9M7dSMdU1bF9SEUM9Qe6Azr-QuiAazy32ZP8Bnp73E3fK4Hv_B4rVW2YI5Cnhlp68PSabHJUHyiUgnTnuV4ut2oMzJts5psgVkSWobrIgnyFouVjHO1K_2&local=172&pubid=29966734&apptype=0&psid=159155221199648519410452406&entinfo=33586481915583_0&cookie=|||&fzbref=0&key=¶ms=busitime^desc
单间 | 国际公寓东区 地铁旁电梯房 押一付一安全省心 房租月 980元/月,开发区21世纪国际公寓东区,http://jxjump.58.com/service?target=FCADV8oV3os7xtAhI2suhvPnTEOlc8juoQMl5uNFHOjiYBl_Zpk1zEffDjvZrKof8T9H1Etf3gzeNV-h30UHZLc_f0bvV6vus5DGTx_7k2_EqtKq6WIN0my-A19N8mCeLeADQ_iA8VADJkM_bETmrl-meLbRYx0Xkn3Iir-QuiAazy32ZP8Bnp73E3fK4Hv_B4rVWGvfF2Q4XT4JLUGyqTQ4KLkgnTnuV4ut2oMzJts5psgXHn6iTGWEZyFouVjHO1K_2&local=172&pubid=28613672&apptype=0&psid=159155221199648519410452406&entinfo=33365925796277_0&cookie=|||&fzbref=0&key=¶ms=busitime^desc
整租 | 景明佳园S3号线地铁口 秦淮河畔精装单间 近南京南站 1300元/月,铁心桥景明佳园,http://nj.58.com/zufang/33672247119811x.shtml
单间 | 首月减800 融桥世家 龙眠大道地铁站 押一付一 非 900元/月,秣陵融侨世家,http://nj.58.com/hezu/33672249903409x.shtml
单间 | 合租 单间 地铁3号线 天悦城 全新装修 全新家电 900元/月,小市小市新村,http://nj.58.com/hezu/33672251971369x.shtml
单间 | 可月付软件大道地铁站阅城国际宏图上水庭院 蓝筹谷 中 1580元/月,宁南宏图上水庭院,http://nj.58.com/hezu/33653879900482x.shtml
单间 | 月牙湖畔 苜蓿园地铁站 南农大 南航 紫金路精装个人 1400元/月,月牙湖月牙湖花园,http://nj.58.com/hezu/33688699778871x.shtml
整租 | 紫荆城晨光苑 精装两房家电齐全 图片实拍 随时看房 2000元/月,麒麟门麒麟紫荆城晨光苑,http://nj.58.com/zufang/33631607492398x.shtml
整租 | （500元）集庆门地铁口星雨华府（可短租）设施全（可 500元/月,南京周边星雨华府,http://nj.58.com/zufang/33221421261995x.shtml
整租 | 朗诗玲珑屿 精装修 采光充足 繁华商圈 生活便利 小 5500元/月,江宁周边朗诗玲珑屿,http://nj.58.com/zufang/33662277739078x.shtml
单间 | 天印大道地铁口 天印花园 3室一厅 包物业宽带 月付 1000元/月,科学园天印花园,http://nj.58.com/hezu/33623229310146x.shtml
单间 | 雨润大街地铁口 双和园小区 精装主卧拎包入住 近河西 1300元/月,奥体双和园,http://nj.58.com/hezu/33643412011836x.shtml
单间 | 奥体 清荷北园 近2号线 交通便利 设备齐全 精装修 1300元/月,奥体清荷园南园,http://nj.58.com/hezu/33629575714888x.shtml
单间 | 无中介费 凤凰西街环宇城附近 名城世纪园家电齐全可做 700元/月,莫愁名城世纪园,http://nj.58.com/hezu/33632087477186x.shtml
整租 | 雨花客厅 高档公寓 温馨干净 设施齐全 天隆寺地铁 3000元/月,雨花新村雨花客厅,http://nj.58.com/zufang/33673606663340x.shtml
整租 | 明发滨江 精装修 近地铁 生活便利 坏境优美 拎包入 1900元/月,桥北明发滨江新城二期,http://nj.58.com/zufang/33455788133815x.shtml
整租 | 花雨南庭精装复式电梯房近卡子门宜家雨花门开源小区 3000元/月,雨花新村花雨南庭,http://nj.58.com/zufang/33683242798146x.shtml
整租 | 太平花苑南区 舒适大三房 三号线位置好 配套成熟 交 3300元/月,岔路口太平花苑南区,http://nj.58.com/zufang/33686571735099x.shtml
单间 | 竹山路地铁口 精装潮男带阳台 月付 没有中介费 小区 1400元/月,科学园武夷绿洲观竹苑,http://nj.58.com/hezu/33631604072374x.shtml
单间 | 明故宫地铁站 前半山园 品牌和租房押一付一 免中介 1700元/月,后宰门半山花园,http://nj.58.com/hezu/33595067211825x.shtml
单间 | 交通便利，精装修，包物业，免中介费，三家合租，欢迎看 1300元/月,茶南精金花园,http://nj.58.com/hezu/33676809411918x.shtml
单间 | 盛和家园南区 2室1厅1厨1卫 次卧 750元/月,孝陵卫盛和家园南区,http://nj.58.com/hezu/33385340824654x.shtml
单间 | 金盛南苑 主卧带阳台 双龙大道地铁口 单间出租 无中 1300元/月,岔路口南方花园(东区),http://nj.58.com/hezu/33650188387892x.shtml
整租 | 尧顺佳园(北区) 2室1厅1卫 1700元/月,尧化尧顺佳园(北区),http://nj.58.com/zufang/33688699240911x.shtml
单间 | 1号线安德门中华门天隆寺南京南站德安花园安德门小区龙 1300元/月,安德门徳安花园,http://nj.58.com/hezu/33675842267341x.shtml
单间 | 南京南站 龙西新寓 精装修 押一付一 可做饭 无中介 900元/月,岔路口龙西新寓,http://nj.58.com/hezu/33683833880882x.shtml
整租 | 安国村 一楼 精装两房 带院子 南北通透 设施齐全 3700元/月,南湖安国村,http://nj.58.com/zufang/31010525868475x.shtml
整租 | 三山街地铁口 磨盘小区 交通方便 采光好 拎包入住 2300元/月,来凤磨盘街小区,http://nj.58.com/zufang/33474737616436x.shtml
整租 | 莱茵小镇朝南房间采光好空间大，小区绿化好 2200元/月,科学园莱茵小镇,http://nj.58.com/zufang/33639396901308x.shtml
单间 | 迈皋桥中铁青秀城 无中介费 月付押一付一 精装拎包入 1300元/月,迈皋桥中铁青秀城,http://nj.58.com/hezu/33396036013371x.shtml
整租 | A37东方万汇城精装两室一厅出租民用水电气 2300元/月,江浦东方万汇尊邸(东方万汇城,http://nj.58.com/zufang/33674618091961x.shtml
整租 | 迈皋桥 地铁口 华电新村 居家装修 家具齐全 急租 1600元/月,迈皋桥华电新村,http://nj.58.com/zufang/33319328214972x.shtml
单间 | 鼓楼省妇幼龙江地铁口精装电梯房温馨次卧拎包入住可办补 1350元/月,龙江金陵御沁园,http://nj.58.com/hezu/33550911908414x.shtml
整租 | 鼓楼区 山西路中环国际索菲特酒店 傅佐路小区 可月付 4500元/月,湖南路大方新村,http://nj.58.com/zufang/33640786137024x.shtml
整租 | 龙湖冠寓 地铁房 精装修 环境舒适，安全，拎包入住 3800元/月,奥体仁恒G53公寓,http://jxjump.58.com/service?target=FCADV8oV3os7xtAhI2suhvPnTEOlc8juoQMl5xQC8l7DSdqfZpk1zEffDjpdRkNz3Q5xoKYl4Bi0ja0QYWE_0KC2R9BHdbPKLSQsxyBP1ZKMCGY12WZ0_Zgem0u_5vkx56G5UeEvZYetOdm5wYSCpv__JRYukfCbRGVaWhwAwIAsnVFXwBJEG1eTyTIsiu1SCX0XjyQQgJA29eyEb0YjjFUt_i0gnTnuV4ut2oMzJts5psgUWrYpMfszk_g&local=172&pubid=29672446&apptype=0&psid=108478997199648520773823849&entinfo=33542817420849_0&cookie=|||&fzbref=0&key=¶ms=busitime^desc
单间 | 免费WiFi 精装修 和燕小区 全新房源 男女不限 1568元/月,迈皋桥和燕小区,http://jxjump.58.com/service?target=FCADV8oV3os7xtAhI2suhvPnTEOlc8juoQMl5xQC8l7DSdqfZpk1zEffDjvZrKof8T9H1Etf3gzeNV-iaflRqZxKqlKfRmiOG-byPx_7k2_EqtKohB5md-6cY6OmXZxH3B8_R7bPyKFQTpiH3RcinNqFhwLr8pr6REzeXZtAUEnEhkw6t-6AkmTIFzHdFoqNyNhGQ1zewwtwmi9f6h729fXkYwqApDR5hWRpH8YZE29olTwQfZ8i4tTwfSg&local=172&pubid=29218118&apptype=0&psid=108478997199648520773823849&entinfo=33466131147445_0&cookie=|||&fzbref=0&key=¶ms=busitime^desc
单间 | 新装修押一付一 拎包直住 近地铁 中铁青秀城 等你来 960元/月,迈皋桥中铁青秀城,http://jxjump.58.com/service?target=FCADV8oV3os7xtAhI2suhvPnTEOlc8juoQMl5xQC8l7DSdqfZpk1zEffDjvZrKof8T9H1Etf3gzeNV-g7muzYyjvrp2le2_rTLWX3x_7k2_EqtKohB5md-6cY6CuiRw8EZWZJ7bPyKFQTpiH3RcinNqFhwLr8pr6REzeXZtAUEnEhkw6t-6AkmTIFzHdFoqNyNhGQS1hSB628RYoJcb83D46imqApDR5hWRpH8YZE29olTwQfZ8i4tTwfSg&local=172&pubid=29216845&apptype=0&psid=108478997199648520773823849&entinfo=33466054426034_0&cookie=|||&fzbref=0&key=¶ms=busitime^desc
单间 | 房东直租非中介 翠岛花城雅菊苑 超棒室友期待你的加入 1060元/月,宁南翠岛花城雅菊苑,http://jxjump.58.com/service?target=FCADV8oV3os7xtAhI2suhvPnTEOlc8juoQMl5xQC8l7DSdqfZpk1zEffDjvZrKof8T9H1Etf3gzeNV-i8KgIKIjE95GhFzamRL-A3x_7k2_EqtKqiq1FUwOyqyloyREi2L9S37bPyKFQTpiEZPs9EqCLyierulw_dwCLVZtAUEnEhkw6t-6AkmTIFzHdFoqNyNhGQaA3NwwCcZMpawIE9JowyFqApDR5hWRpH8YZE29olTwQoZOLjM7Zm4Q&local=172&pubid=30553390&apptype=0&psid=108478997199648520773823849&entinfo=33687537795531_0&cookie=|||&fzbref=0&key=¶ms=busitime^desc
整租 | 物业直租，千套房源任您挑选，精装拎包入住 A栋大堂随 2800元/月,建宁路证大大拇指广场,http://jxjump.58.com/service?target=FCADV8oV3os7xtAhI2suhvPnTEOlc8juoQMl5xQC8l7DSdqfZpk1zEffDjpdRkNz3Q5xoKYl4Bi0ja0R9XDbNs57sKNPi8cqMwkIZyBP1ZKMCGY1j115DSBK6Fv23LtPo95yqeEvZYetOdm7RnjOLNo52O4ukfCbRGVaWhwAwIAsnVFXwBJEG1eTyTIsiu1SCX0Xjh_Lew0oiTTdAOX880nqUoUgnTnuV4ut2oMzJts5psgXCiMgjD-Fvhg&local=172&pubid=29604122&apptype=0&psid=108478997199648520773823849&entinfo=33529677046344_0&cookie=|||&fzbref=0&key=¶ms=busitime^desc
整租 | 月付 夫子庙三山花园小区好房设施齐全拎包入住随时看房 900元/月,夫子庙三山花园,http://nj.58.com/zufang/33684409138122x.shtml
整租 | 可月付 大行宫地铁口科巷新寓小区好房设施齐全拎包入住 900元/月,大光路科巷新寓,http://nj.58.com/zufang/33684411570355x.shtml
整租 | 三号线雨花门地铁口 蔚蓝星座 雅居乐花园 良城美景家 1900元/月,秦虹雅居乐花园,http://nj.58.com/zufang/33684396912045x.shtml
单间 | （月付）泰山新村地铁口泰来苑（400元）设施全（可短 400元/月,泰山泰来苑,http://nj.58.com/hezu/33663405041989x.shtml
单间 | 德水香林 五塘广场地铁口 幕府东路 绿地缤纷广场 精 1000元/月,五塘江雁德水香林,http://nj.58.com/hezu/33663300219960x.shtml
单间 | 月付 玉塘村 凤栖苑 紧邻 集庆门大街地铁 万达广场 688元/月,南湖玉塘村小区,http://nj.58.com/hezu/33605646197322x.shtml
整租 | 玄武迈皋桥地铁口 兴贤佳园尚贤苑近贤苑修贤苑 配套齐 1800元/月,迈皋桥兴贤佳园近贤苑,http://nj.58.com/zufang/33522430618302x.shtml
单间 | 建邺河西万达金盛国际 万达金街 云锦路地铁名城世纪园 1500元/月,莫愁名城世纪园,http://nj.58.com/hezu/33529926363332x.shtml
整租 | 复成里小区 3室2厅1卫 5000元/月,新街口复成里小区,http://nj.58.com/zufang/33432435772079x.shtml
整租 | 浮桥站 珠江路 鱼市街将军巷 进香河 双井巷 情侣居 2600元/月,珠江路大纱帽巷40号小区,http://nj.58.com/zufang/33664238223787x.shtml
整租 | 苜蓿园 光华路 出租精装单室套 拎包入住 1800元/月,光华路万达紫金明珠,http://nj.58.com/zufang/33632570775098x.shtml
整租 | 天润城十二街区临近地铁 家具齐全 南北通透 拎包入住 2000元/月,桥北天润城第十二街区,http://nj.58.com/zufang/33565180819905x.shtml
整租 | 宁工新寓 诚心出租 装修好，房子干净 拎包入住 4000元/月,龙江宁工新寓二村,http://nj.58.com/zufang/33640171165868x.shtml
整租 | 天元居精装三房 天元西路地铁站 生活方便 配套齐全 4900元/月,开发区亚都天元居,http://nj.58.com/zufang/33595170252217x.shtml
整租 | 威尼斯水城柳州东路地铁旁 精装主卧落地窗 商圈多出行 1000元/月,桥北威尼斯水城,http://nj.58.com/zufang/33568038339770x.shtml
单间 | 油坊桥地铁七彩星城国学府 3室2厅 主卧 朝南 精装 1400元/月,西善桥七彩星城国学府,http://nj.58.com/hezu/33611107410380x.shtml
